02:00:00.1601695	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\C125.9.clq.txt	2390	True	279.836.141
02:00:00.1128043	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\C125.9.clq.txt	2156	False	448.805.823
00:00:02.3170457	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\C125.9.clq.txt	2338
