00:00:06.3096852	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\hamming6-4.clq.txt	134	True	1.727
00:00:24.8811414	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\hamming6-4.clq.txt	134	False	1.969
00:00:03.7918942	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\hamming6-4.clq.txt	134
