00:00:00.8020254	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\johnson8-2-4.clq.txt	66	True	586
00:00:02.2275624	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\johnson8-2-4.clq.txt	66	False	764
00:00:00.5815725	C:\Projects\UFRJ\EEL857-OtimGrafos\Otim-Grafos\Otim-Grafos\Graphs\johnson8-2-4.clq.txt	60
